shape_n,scale_a0,deformation_mode,placement_grid,delta,xi,dx,dy,theta,n_sites_0,n_sites_delta,added_sites,removed_sites,symmetric_difference,cut_bonds,E0_0,Eminus_0,Eplus_0,E0_delta,Eminus_delta,Eplus_delta,S0_sorted,Sdelta_sorted,legacy_raw_ratio,sorted_baseline_corrected_ratio,chi_minus,chi_plus,chi_center,chi_split,overlap_11,overlap_12,overlap_21,overlap_22,assignment_score_best,assignment_score_second,assignment_margin,subspace_sv_min,subspace_sv_max,branch_status,symmetry_class_0,symmetry_class_delta,solve_status
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.3125,0.0,3564,3563,2,3,5,5,-3.9950133952136353,-3.987350858947892,-3.987342427145114,-3.9950127249144782,-3.987363390120828,-3.9873264943601434,8.431802778208208e-06,3.6895760684441115e-05,0.012433871350656656,0.00959235381440049,-0.004223005279350822,0.005369348535049667,0.0005731716276997645,0.00959235381440049,0.9999893306798804,5.919583021407448e-23,5.919152622896176e-23,0.9999807386536747,1.9999700693335551,1.1838735644303623e-22,1.9999700693335551,0.9999903692804619,0.9999946653257108,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.34375,0.0,3568,3563,2,7,9,15,-3.9950169811311382,-3.987358597504452,-3.987352787426737,-3.995011705693689,-3.987362538983851,-3.9873221720739664,5.810077714940576e-06,4.036690988451497e-05,0.013603648631081544,0.01164565244114657,-0.0013282785574162403,0.01031737388373033,0.004494547663231874,0.01164565244114657,0.9999805453240688,1.5521695949324099e-22,1.5518543272444595e-22,0.9999626727192088,1.9999432180432777,3.1040239221768694e-22,1.9999432180432777,0.9999813361854354,0.9999902726147234,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.375,0.0,3570,3570,4,4,8,8,-3.9950195176808476,-3.9873736105914075,-3.987350718586117,-3.995019366281125,-3.9873518928655276,-3.9873716132647536,2.289200529048685e-05,1.9720399226041962e-05,0.006645774539176141,-0.001068831243717927,0.007318873621522393,-0.007041506700547817,0.00013868346041245871,-0.01436038032207021,4.0303742988458495e-25,0.999956378337891,0.9999804192138059,4.029567051852705e-25,1.9999367975516968,8.059941350698555e-25,1.9999367975516968,0.9999781889310843,0.9999902095589766,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.40625,0.0,3572,3574,4,2,6,4,-3.995022375656013,-3.9873801823224264,-3.987358622987123,-3.9950251339041825,-3.9873707338317326,-3.9873820391024584,2.155933530323395e-05,1.1305270725792127e-05,0.003809876234591947,-0.0034556197625978946,0.003184141363824722,-0.007891230867957066,-0.0023535447521410013,-0.011075372231781788,8.889380545468281e-23,0.9999777811674363,0.9999833381112723,8.88538639606568e-23,1.9999611192787086,1.777476694153396e-22,1.9999611192787086,0.9999888905220079,0.9999916690209335,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.4375,0.0,3576,3570,0,6,6,12,-3.9950280375354805,-3.987395977062838,-3.987371631680409,-3.99501920296262,-3.9873523425195962,-3.98737035916318,2.4345382429125095e-05,1.8016643583695924e-05,0.006071608887705526,-0.002132784990909631,0.014704841072467723,0.0004288383061470391,0.00756683968938221,-0.014276002766320683,1.8458006530071002e-23,0.9999457740543088,0.9999989314127425,1.8461330487769656e-23,1.9999447054670514,3.6919337017840656e-23,1.9999447054670514,0.999972886659588,0.9999994657062286,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.46875,0.0,3572,3564,0,8,8,16,-3.9950220245189176,-3.987374560847141,-3.9873625547038425,-3.9950104714545893,-3.9873229689260627,-3.9873554852543363,1.2006143298659566e-05,3.2516328273501927e-05,0.01095800262817015,0.0069119323365218754,0.01738647740342003,0.002382404483601608,0.00988444094343599,-0.015004072919818423,3.7762921887296573e-22,0.9999359005675044,0.9999898442811926,3.776832570799795e-22,1.9999257448486971,7.553124759529452e-22,1.9999257448486971,0.9999679497701436,0.9999949221277039,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.5,0.0,3568,3568,0,0,0,0,-3.9950162832219993,-3.9873619547598222,-3.987346027305597,-3.995016283221998,-3.987361954759822,-3.9873460273055974,1.592745422529518e-05,1.5927454224407e-05,0.005367552073625159,-2.993161274389422e-13,1.496580637194711e-13,-1.496580637194711e-13,0.0,-2.993161274389422e-13,1.0000000000000022,1.7367922495635372e-22,1.7368752157351724e-22,1.0000000000000009,2.000000000000003,3.4736674652987095e-22,2.000000000000003,1.0000000000000004,1.000000000000001,OK,C2v,C2v,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.53125,0.0,3572,3564,0,8,8,16,-3.9950220245189176,-3.9873745608471407,-3.9873625547038425,-3.995010471454589,-3.9873229689260627,-3.9873554852543354,1.2006143298215477e-05,3.251632827261375e-05,0.010958002627870833,0.006911932336372217,0.017386477403270373,0.002382404483900924,0.009884440943585648,-0.015004072919369449,6.412744873713032e-23,0.9999359005675057,0.999989844281202,6.412827572235104e-23,1.9999257448487078,1.2825572445948135e-22,1.9999257448487078,0.9999679497701446,0.9999949221277084,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.5625,0.0,3576,3570,0,6,6,12,-3.995028037535481,-3.987395977062838,-3.9873716316804084,-3.9950192029626193,-3.987352342519596,-3.98737035916318,2.4345382429569185e-05,1.8016643584140013e-05,0.006071608887855184,-0.002132784990909631,0.01470484107261738,0.00042883830599738104,0.007566839689232552,-0.01427600276662,3.4694477802710247e-22,0.9999457740543115,0.9999989314127341,3.4687540403209806e-22,1.9999447054670456,6.938201820592005e-22,1.9999447054670456,0.9999728866595893,0.9999994657062243,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.59375,0.0,3572,3574,4,2,6,4,-3.995022375656012,-3.987380182322426,-3.9873586229871223,-3.995025133904183,-3.9873707338317335,-3.9873820391024597,2.155933530367804e-05,1.1305270726236216e-05,0.003809876234741605,-0.0034556197625978946,0.0031841413633757476,-0.007891230868705357,-0.0023535447527396336,-0.011075372232081104,5.687973500872185e-24,0.9999777811674359,0.9999833381112767,5.6772723247328964e-24,1.9999611192787126,1.1365245825605081e-23,1.9999611192787126,0.9999888905220076,0.9999916690209357,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.625,0.0,3570,3570,4,4,8,8,-3.9950195176808476,-3.987373610591407,-3.9873507185861174,-3.9950193662811246,-3.9873518928655285,-3.9873716132647545,2.289200528959867e-05,1.9720399226041962e-05,0.006645774539176141,-0.001068831243418611,0.0073188736210734184,-0.007041506700697475,0.0001386834601131426,-0.014360380321770894,2.226749026923085e-21,0.9999563783378943,0.9999804192138043,2.226582111375316e-21,1.9999367975516986,4.453331138298401e-21,1.9999367975516986,0.999978188931086,0.9999902095589756,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.65625,0.0,3568,3563,2,7,9,15,-3.9950169811311382,-3.9873585975044508,-3.9873527874267367,-3.9950117056936887,-3.987362538983849,-3.987322172073967,5.810077714052397e-06,4.036690988229452e-05,0.013603648630333254,0.011645652440697596,-0.0013282785572665823,0.010317373883431014,0.004494547663082216,0.011645652440697596,0.9999805453240692,6.90866254524633e-21,6.908579277822988e-21,0.999962672719215,1.9999432180432843,1.3817241823069316e-20,1.9999432180432843,0.9999813361854385,0.9999902726147236,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.6875,0.0,3564,3563,2,3,5,5,-3.9950133952136353,-3.987350858947891,-3.987342427145113,-3.9950127249144782,-3.987363390120828,-3.987326494360144,8.431802778208208e-06,3.6895760683997025e-05,0.012433871350506998,0.009592353814250831,-0.004223005279650138,0.005369348534600693,0.0005731716274004484,0.009592353814250831,0.9999893306798804,2.6039593301974277e-22,2.603393992262079e-22,0.9999807386536755,1.999970069333556,5.207353322459506e-22,1.999970069333556,0.9999903692804624,0.9999946653257108,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.71875,0.0,3563,3561,2,4,6,8,-3.9950129362210713,-3.9873508589478917,-3.987340105722625,-3.995010074261215,-3.9873623225961463,-3.9873140029496317,1.0753225266668665e-05,4.831964651463849e-05,0.016283720875433172,0.012659883960565832,-0.003863249461820928,0.008796634498744904,0.002466692518536817,0.012659883960565832,0.9999883675273623,8.554862940923867e-22,8.555378915731185e-22,0.9999723091645432,1.9999606766919054,1.711024185665505e-21,1.9999606766919054,0.9999861544864225,0.9999941837467667,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.75,0.0,3561,3563,2,0,2,0,-3.9950101778285845,-3.9873501120049504,-3.987326820876937,-3.9950130777109893,-3.9873625974993554,-3.987329014442449,2.329112801335853e-05,3.358305690648322e-05,0.011317490177484846,0.003468380036983021,-0.004207611614492901,-0.0007392315775098801,-0.0024734215958517325,0.003468380036983021,0.9999894225148849,1.0672175908638071e-23,1.0681477086180097e-23,0.9999978472412832,1.999987269756168,2.1353652994818167e-23,1.999987269756168,0.999994711243457,0.9999989236200623,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.78125,0.0,3559,3563,4,0,4,0,-3.995007367092723,-3.987340240644771,-3.9873224366608597,-3.9950130777109893,-3.987362597499355,-3.9873290144424485,1.7803983911157673e-05,3.358305690648322e-05,0.011317490177484846,0.00531754759942471,-0.007534259994832038,-0.0022167123954073276,-0.004875486195194512,0.00531754759942471,0.9999840687301004,1.8453683112015253e-22,1.8446853075371936e-22,0.9999947159252329,1.9999787846553332,3.690053618738719e-22,1.9999787846553332,0.9999920343333243,0.9999973579591263,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.8125,0.0,3561,3563,4,2,6,4,-3.995010268559575,-3.9873527597466247,-3.9873246305837498,-3.9950133752507577,-3.987369203677326,-3.987324037714207,2.812916287497913e-05,4.516596311887611e-05,0.015220929571061248,0.005741401682193281,-0.00554160464627218,0.00019979703592110098,-0.0026709038052503686,0.005741401682193281,0.9999620459632227,1.5372940442139516e-22,1.53710968684711e-22,0.9999770551407722,1.9999391011039949,3.0744037310610617e-22,1.9999391011039949,0.9999810228015446,0.9999885275045768,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.84375,0.0,3567,3561,2,8,10,16,-3.995018859605625,-3.98736150178281,-3.987359445833876,-3.9950105963587967,-3.9873112979828003,-3.987367774983949,2.0559489337657055e-06,5.6477001148635964e-05,0.01903274938709032,0.018339894596411277,0.01691868060324886,-0.0028069235745205035,0.007055878514364178,-0.019725604177769362,2.368822559476523e-20,0.9999325772495933,0.9999815201790191,2.3685897052801618e-20,1.9999140974286123,4.7374122647566847e-20,1.9999140974286123,0.9999662880565489,0.9999907600468212,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.875,0.0,3565,3565,2,2,4,4,-3.995016094005224,-3.9873580182407595,-3.9873488492186837,-3.995015959183657,-3.9873715108602448,-3.9873346610577287,9.169022075816713e-06,3.684980251605907e-05,0.012418383447911907,0.009328423008361675,-0.0045470127665274696,0.004781410241834205,0.00011719873765336786,0.009328423008361675,0.9999886203592622,2.938251936365469e-21,2.9380687153979865e-21,0.9999824437308915,1.9999710640901536,5.876320651763455e-21,1.9999710640901536,0.9999912218269176,0.999994310163444,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.90625,0.0,3569,3569,2,2,4,4,-3.995021978738269,-3.987369537508945,-3.987367074824143,-3.9950218479965938,-3.9873588658200068,-3.9873771434664476,2.4626848018627356e-06,1.8277646440800766e-05,0.006159566850549858,0.005329642072322116,0.0035963591722114607,-0.003393132456566139,0.00010161335782266079,-0.0069894916287776,1.5301238961539686e-20,0.9999894278372177,0.9999838896946206,1.5301126817147054e-20,1.9999733175318384,3.060236577868674e-20,1.9999733175318384,0.9999919448148673,0.9999947139046373,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.9375,0.0,3571,3569,2,4,6,8,-3.995025026818857,-3.987382685856845,-3.987369351325653,-3.995021968964063,-3.9873561639281405,-3.987380381895643,1.3334531191677712e-05,2.421796750251559e-05,0.008161455048347754,0.0036677180367523654,0.008937889973361646,-0.0037173020865814976,0.002610293943315245,-0.012655192059943143,7.683879616985051e-22,0.999977651367105,0.9999857991155688,7.683463489610293e-22,1.999963450482674,1.5367343106595343e-21,1.999963450482674,0.9999888256211192,0.9999928995325761,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.0,0.96875,0.0,3569,3573,4,0,4,0,-3.995022179275497,-3.9873687827907665,-3.9873687827907656,-3.9950278692632857,-3.987369919687009,-3.9873965472997956,8.881784197001252e-16,2.6627612786711552e-05,0.008973505509121793,0.008973505508822477,-0.0003831340337163702,-0.00935663954313748,-0.004869886788426925,-0.00897350550942111,0.00963376234802417,0.9903652420325535,0.9903431303169814,0.009633977444193333,1.980708372349535,0.019267739792217506,1.9614406325573175,0.9999884462657584,0.9999996097382972,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.0,0.0,3569,3571,2,0,2,0,-3.995022179275497,-3.9873687827907665,-3.9873687827907656,-3.995025026818858,-3.9873826858568457,-3.9873693513256536,8.881784197001252e-16,1.3334531192121801e-05,0.004493737011745047,0.004493737011445731,-0.004685333268720893,-0.00019159625727516172,-0.002438464762998027,0.004493737011445731,0.9029105516133618,0.09707546283232667,0.09707400266214668,0.9029241330360559,1.8058346846494175,0.19414946549447334,1.6116852191549442,0.9999922771079326,0.9999997979341709,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.03125,0.0,3571,3571,1,1,2,2,-3.9950250206284394,-3.9873788082875805,-3.9873731977639024,-3.9950250268188574,-3.987369351325654,-3.987382685856845,5.610523678090118e-06,1.3334531190789534e-05,0.004493737011296073,0.002602990531779703,0.003186996169212364,-0.0031974873216000788,-5.24557619385746e-06,-0.006384483490812443,0.49999637352385373,0.49999668385977963,0.49999687235469376,0.49999689337153325,0.9999935562144734,0.999993266895387,2.8931908635509984e-07,0.9999965102681864,0.9999969012758536,AMBIGUOUS,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.0625,0.0,3572,3569,1,4,5,8,-3.9950264468935957,-3.9873832459491583,-3.987376009066231,-3.9950220123418223,-3.9873556397352097,-3.987381139458574,7.236882927141863e-06,2.549972336440831e-05,0.0085934067738056,0.006154577227358793,0.009303294100676318,-0.0017289422195760906,0.0037871759405501138,-0.011032236320252409,0.002311786783177111,0.9976607301559097,0.9976792911445074,0.002311646811430711,1.995340021300417,0.004623433594607822,1.9907165877058093,0.9999861613443914,0.9999955659975366,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.09375,0.0,3570,3569,2,3,5,6,-3.995023435838181,-3.9873767885703524,-3.9873672439422556,-3.9950218196412313,-3.987382360690388,-3.987353556343839,9.544628096769259e-06,2.8804346548838566e-05,0.009707064786958597,0.006490525118347357,-0.001877804451997811,0.004612720666349546,0.0013674581071758674,0.006490525118347357,0.7858185809192851,0.2141550556123583,0.21416057730645993,0.7858270409614914,1.5716456218807764,0.42831563291881825,1.1433299889619581,0.9999864939032054,0.9999941333881761,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.125,0.0,3565,3567,4,2,6,4,-3.9950159945849637,-3.9873629938333446,-3.9873433603134294,-3.9950188327476877,-3.9873816494437024,-3.9873391031550507,1.963351991518536e-05,4.254628865174581e-05,0.014338099275638339,0.007721603064220872,-0.006286940690596765,0.001434662373624107,-0.002426139158486329,0.007721603064220872,0.7992290736785543,0.20075297058473646,0.20074822533588277,0.7992207437471509,1.5984498174257054,0.4015011959206192,1.1969486215050862,0.9999842267061749,0.999991279804568,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.15625,0.0,3564,3562,4,6,10,12,-3.9950143919816914,-3.9873534373995154,-3.9873448228733928,-3.9950117950410506,-3.9873720632053673,-3.987313061159247,8.614526122663335e-06,5.9002046120415486e-05,0.01988368954258002,0.016980594239242475,-0.0062768965720834125,0.010703697667159062,0.002213400547612654,0.016980594239242475,0.8205971051126276,0.17937761703681307,0.17937327766977804,0.820572302512013,1.6411694076246406,0.3587508947065911,1.2824185129180494,0.9999727667689979,0.999987383946211,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.1875,0.0,3562,3563,4,3,7,6,-3.9950116308747945,-3.98735409088368,-3.9873301718556498,-3.9950132637120115,-3.9873720912723916,-3.987320509548697,2.3919028030228162e-05,5.158172369457148e-05,0.01738304088507059,0.009322328438883698,-0.0060661309958027765,0.0032561974430809215,-0.0014049667762860985,0.009322328438883698,0.8056900348952785,0.19428513910396183,0.194288459091214,0.8056947121660892,1.6113847470613676,0.38857359819517584,1.2228111488661917,0.9999872965375876,0.9999918759769953,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.21875,0.0,3561,3565,4,0,4,0,-3.9950102575395134,-3.987350016426791,-3.9873272801531803,-3.995016035726085,-3.987374539966664,-3.987332099222263,2.2736273610934887e-05,4.244074440062917e-05,0.01430253086301203,0.006640406656126974,-0.008264432937062693,-0.0016240262809357198,-0.004944229609074036,0.006640406656126974,0.9996977546106327,0.00028363437011162207,0.0002836221612802917,0.9997123196750659,1.9994100742856986,0.0005672565313919138,1.9988428177543067,0.999990686371568,0.9999979789915632,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.25,0.0,3560,3563,3,0,3,0,-3.9950088019722445,-3.987344667888185,-3.987325248021924,-3.995013075038719,-3.987363323743497,-3.9873283003791293,1.941986626086134e-05,3.5023364367781085e-05,0.011802873791942226,0.005258378862031954,-0.006287023240188816,-0.0010286443781568622,-0.003657833809172839,0.005258378862031954,0.9862312774064701,0.013755056325250196,0.013754521007879621,0.9862425295394067,1.9724738069458767,0.027509577333129816,1.944964229612747,0.9999927922557746,0.9999988998571477,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.28125,0.0,3562,3562,3,3,6,6,-3.995011557771145,-3.987345774192112,-3.98733818577336,-3.995011514774199,-3.987362676730758,-3.987321009996208,7.588418752035864e-06,4.1666734550194207e-05,0.014041689543415448,0.011484392423979362,-0.00569615552372138,0.005788236900257981,4.604068834312969e-05,0.011484392423979362,0.9034658314817029,0.09651786115072848,0.09651670044896007,0.9034613056985349,1.8069271371802378,0.19303456159968857,1.6138925755805493,0.9999889115852827,0.9999919377107037,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.3125,0.0,3563,3563,4,4,8,7,-3.9950116505364766,-3.987343876191853,-3.9873405476664248,-3.9950124098042643,-3.987322470364176,-3.987365726727621,3.3285254281700816e-06,4.325636344493233e-05,0.014577394480942196,0.013455681411648879,0.007213763927171879,-0.008485343623063635,-0.0006357898478710489,-0.015699107550235514,0.22942884049465467,0.7705476642565782,0.7705521210124264,0.22942706786913875,1.5410997852690045,0.4588559083637934,1.0822438769052112,0.9999873526555224,0.9999904940357173,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.34375,0.0,3567,3563,2,6,8,13,-3.9950160279513223,-3.9873612355757313,-3.98734541770495,-3.995012274196719,-3.987362859625401,-3.987324690922028,1.581787078119845e-05,3.8168703373031576e-05,0.012862853036711641,0.007532230583447763,-0.0005473047387418717,0.0069849258447058915,0.00321881055298201,0.007532230583447763,0.6919160993885495,0.3080384532157894,0.30806454455452126,0.6919074743926582,1.3838235737812077,0.6161029977703106,0.767720576010897,0.9999696078066249,0.9999936774873044,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.375,0.0,3573,3569,1,5,6,10,-3.9950238585777336,-3.9873805346908195,-3.987365803060348,-3.9950183971325446,-3.9873474976540804,-3.9873711356505397,1.4731630471498391e-05,2.363799645932474e-05,0.007966004806792437,0.0030014453378974792,0.011133481381103927,-0.0017970828945834683,0.004668199243110571,-0.012930564275687395,0.34359158329764805,0.6563720403897333,0.6564018655616902,0.34358198816089003,1.3127739059514236,0.6871735714585381,0.6256003344928855,0.9999767970834286,0.999996941347687,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.40625,0.0,3572,3572,2,2,4,4,-3.9950221734036884,-3.987375900756558,-3.987361901036502,-3.9950223928839077,-3.987365957945809,-3.9873729485018528,1.3999720056112608e-05,6.990556043806606e-06,0.0023558173867628263,-0.0023620882721471226,0.003350727222397154,-0.003722995823275621,-0.00018613430051406255,-0.007073723045672775,0.007859038766944009,0.9921182308689109,0.9921306326738716,0.007859484570488906,1.9842488635427826,0.015718523337432913,1.9685303402053498,0.9999884896629152,0.9999952036994462,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.4375,0.0,3574,3571,2,5,7,10,-3.995025143254552,-3.9873923256744157,-3.9873606209115224,-3.9950204948208823,-3.987353749765703,-3.987375488144215,3.1704762893269844e-05,2.1738378511937384e-05,0.007325833558522898,-0.003358671536509039,0.01300008123618035,-0.005010257417374486,0.003994911909477761,-0.018010338653554836,0.2162998233464993,0.7836565745960612,0.7836833023385462,0.21630739806751925,1.5673398769346074,0.43260722141401853,1.134732655520589,0.9999781982186652,0.9999953507071812,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.46875,0.0,3572,3568,2,6,8,12,-3.9950221027067507,-3.987374285144554,-3.987363195905008,-3.995016181949064,-3.987335918898748,-3.9873714883914793,1.1089239546180352e-05,3.5569492731202246e-05,0.011986919050415157,0.008249845323352378,0.012929424836658931,-0.002794567940819004,0.005067428447994793,-0.015723992777477935,0.025507824407926514,0.9744499818952795,0.9744760444660303,0.02550963436750893,1.9489260263613097,0.05101745877543544,1.8979085675858742,0.9999786883528367,0.9999930539643193,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.5,0.0,3570,3566,2,6,8,12,-3.9950191929234444,-3.9873678515312507,-3.9873548954045503,-3.9950133495813103,-3.9873375883407607,-3.987355555206187,1.2956126700380821e-05,1.7966865426100043e-05,0.006054833648595714,0.0016886189505673777,0.010198695195144492,-0.00022235315147955959,0.004988171021907295,-0.010421048346624051,6.649137216345044e-22,0.9999709750532159,0.9999761777096515,6.648933858944559e-22,1.9999471527628674,1.3298071075289603e-21,1.9999471527628674,0.9999854874213008,0.999988088783887,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.53125,0.0,3572,3568,2,6,8,12,-3.9950221027067516,-3.9873742851445546,-3.987363195905009,-3.9950161819490657,-3.987335918898748,-3.9873714883914797,1.1089239545736262e-05,3.5569492731646335e-05,0.011986919050564815,0.008249845323651694,0.01292942483680859,-0.0027945679406693458,0.005067428448144451,-0.015723992777477935,0.02550782440272747,0.9744499819004783,0.9744760444712333,0.025509634362309977,1.9489260263717116,0.05101745876503745,1.8979085676066743,0.9999786883528367,0.9999930539643213,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.5625,0.0,3574,3571,2,5,7,10,-3.9950251432545523,-3.9873923256744144,-3.987360620911522,-3.995020494820883,-3.987353749765703,-3.987375488144215,3.1704762892381666e-05,2.1738378511937384e-05,0.007325833558522898,-0.003358671536209723,0.013000081235731376,-0.005010257417524144,0.003994911909178445,-0.01801033865325552,0.2162998233188461,0.783656574623712,0.7836833023661958,0.21630739803986912,1.5673398769899078,0.4326072213587152,1.1347326556311925,0.9999781982186638,0.9999953507071808,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.59375,0.0,3572,3572,2,2,4,4,-3.9950221734036884,-3.987375900756557,-3.9873619010365013,-3.995022392883908,-3.987365957945808,-3.987372948501853,1.3999720055668519e-05,6.990556045138874e-06,0.0023558173872118005,-0.0023620882715484903,0.003350727222397154,-0.003722995823574937,-0.0001861343006637206,-0.007073723045972091,0.00785903875530915,0.9921182308805453,0.9921306326855124,0.007859484558853566,1.9842488635660578,0.015718523314162715,1.968530340251895,0.999988489662915,0.9999952036994488,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.625,0.0,3573,3569,1,5,6,10,-3.9950238585777327,-3.9873805346908195,-3.987365803060348,-3.9950183971325455,-3.9873474976540804,-3.987371135650541,1.4731630471498391e-05,2.3637996460657007e-05,0.007966004807241411,0.0030014453383464534,0.011133481381103927,-0.0017970828950324425,0.004668199242960913,-0.01293056427613637,0.34359158325364153,0.6563720404337372,0.6564018656056906,0.3435819881168868,1.312773906039428,0.6871735713705283,0.6256003346688996,0.9999767970834288,0.9999969413476839,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.65625,0.0,3567,3563,2,6,8,13,-3.9950160279513227,-3.9873612355757313,-3.98734541770495,-3.9950122741967187,-3.9873628596254016,-3.9873246909220277,1.581787078119845e-05,3.8168703373919755e-05,0.012862853037010957,0.007532230583747079,-0.0005473047388915298,0.00698492584485555,0.00321881055298201,0.007532230583747079,0.6919160993701704,0.30803845323416346,0.30806454457289584,0.6919074743742857,1.383823573744456,0.6161029978070593,0.7677205759373966,0.9999696078066248,0.9999936774873032,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.6875,0.0,3563,3563,4,4,8,7,-3.995011650536477,-3.9873438761918525,-3.9873405476664243,-3.9950124098042643,-3.987322470364176,-3.9873657267276204,3.3285254281700816e-06,4.3256363444488244e-05,0.014577394480792538,0.01345568141149922,0.007213763927022221,-0.008485343623063635,-0.0006357898480207069,-0.015699107550085856,0.22942884063186247,0.770547664119368,0.770552120875226,0.22942706800634263,1.541099784994594,0.45885590863820513,1.0822438763563889,0.9999873526555193,0.9999904940357209,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.03125,0.71875,0.0,3562,3562,3,3,6,6,-3.9950115577711456,-3.987345774192112,-3.987338185773359,-3.995011514774199,-3.9873626767307586,-3.9873210099962084,7.588418752924042e-06,4.1666734550194207e-05,0.014041689543415448,0.011484392423680045,-0.005696155523871038,0.005788236899809007,4.6040687894155496e-05,0.011484392423680045,0.903465831455999,0.09651786117643228,0.09651670047466328,0.9034613056728332,1.8069271371288322,0.19303456165109556,1.6138925754777367,0.9999889115852831,0.9999919377107039,OK,C1,C1,OK
